
跟 别人 说话 时 不要 玩 手机 。,跟别人说话时不要玩手机。,gēn biérén shuōhuà shí bùyào wán shǒujī 。,Don't play with your phone when talking to others.,[sound:hsk3_grammar_sent301.mp3],:: Time + 时 ，Subj. ⋯⋯ ::,"Referring to simultaneous events, Expressing time and date","Expressing ""when"" with ""shi""",https://resources.allsetlearning.com/chinese/grammar/ASGGL59D
以后 你们 会 想我 吗 ？,以后你们会想我吗？,yǐhòu nǐmen hùi xiǎngwǒ ma ？,Will you miss me in the future?,[sound:hsk3_grammar_sent302.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
以后 你 想 来 中国 吗 ？,以后你想来中国吗？,yǐhòu nǐ xiǎng lái zhōngguó ma ？,Do you want to come to China in the future?,[sound:hsk3_grammar_sent303.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
我 以后 不 喝酒 了 。,我以后不喝酒了。,wǒ yǐhòu bù hējǐu le 。,I won't drink anymore.,[sound:hsk3_grammar_sent304.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
我们 以后 不 在 这里 工作 了 。,我们以后不在这里工作了。,wǒmen yǐhòu bù zài zhèlǐ gōngzuò le 。,We will not work here anymore.,[sound:hsk3_grammar_sent305.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
你儿子 以后 想 做 什么 ？,你儿子以后想做什么？,nǐérzǐ yǐhòu xiǎng zuò shíyāo ？,What does your son want to do in the future?,[sound:hsk3_grammar_sent306.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
以后 你们 想 去哪儿 工作 ？,以后你们想去哪儿工作？,yǐhòu nǐmen xiǎng qùnǎér gōngzuò ？,Where do you want to work in the future?,[sound:hsk3_grammar_sent307.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
以后 我们 会 有 一些 新 的 同事 。,以后我们会有一些新的同事。,yǐhòu wǒmen hùi yǒu yīxiē xīn de tóngshì 。,We will have some new colleagues in the future.,[sound:hsk3_grammar_sent308.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
以后 你 可以 住 在 这里 。,以后你可以住在这里。,yǐhòu nǐ kěyǐ zhù zài zhèlǐ 。,You can live here in the future.,[sound:hsk3_grammar_sent309.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
他们 以后 会 结婚 吗 ？,他们以后会结婚吗？,tāmen yǐhòu hùi jiéhūn ma ？,Will they get married in the future?,[sound:hsk3_grammar_sent310.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
你 以后 不 要 跟 他 见面 了 。,你以后不要跟他见面了。,nǐ yǐhòu bù yào gēn tā jiànmiàn le 。,Don't meet him in the future.,[sound:hsk3_grammar_sent311.mp3],:: Subj. + 以后 + Verb + Obj. :: / :: Subj. + 以后 + Verb + Obj. ::,"Referring to the future, Sequencing events in time","In the future in general with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGPVFU1
他 说 他 会 来 ，后来 又 说 不 来 了 。,他说他会来，后来又说不来了。,tā shuō tā hùi lái ，hòulái yòu shuō bù lái le 。,"He said he would come, but then he couldn't.",[sound:hsk3_grammar_sent312.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
他们 上周 吵架 了 ，后来 和好 了 。,他们上周吵架了，后来和好了。,tāmen shàngzhōu chǎojià le ，hòulái héhǎo le 。,"They quarreled last week, and later they reconciled.",[sound:hsk3_grammar_sent313.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
他 以前 是 厨师 ，后来 当 了 老板 。,他以前是厨师，后来当了老板。,tā yǐqián shì chúshī ，hòulái dāng le lǎobǎn 。,He used to be a cook and later became a boss.,[sound:hsk3_grammar_sent314.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
我 昨晚 走 得 早 ，不 知道 后来 发生 了 什么 。,我昨晚走得早，不知道后来发生了什么。,wǒ zuówǎn zǒu dé zǎo ，bù zhīdào hòulái fāshēng le shíyāo 。,I walked early last night and I don't know what happened later.,[sound:hsk3_grammar_sent315.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
开始 我 父母 不 同意 ，后来 他们 同意 了 。,开始我父母不同意，后来他们同意了。,kāishǐ wǒ fùmǔ bù tóngyì ，hòulái tāmen tóngyì le 。,"At first my parents disagreed, and later they agreed.",[sound:hsk3_grammar_sent316.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
空调 我 上 个 月 修好 了 ，后来 又 坏了 。,空调我上个月修好了，后来又坏了。,kōngdiào wǒ shàng gè yuè xīuhǎo le ，hòulái yòu huàile 。,"I repaired the air conditioner last month, and then it broke again.",[sound:hsk3_grammar_sent317.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
他们 在 一起 差不多 三 年 ，后来 分手 了 。,他们在一起差不多三年，后来分手了。,tāmen zài yīqǐ chàbùduō sān nián ，hòulái fēnshǒu le 。,They were together for almost three years and then broke up.,[sound:hsk3_grammar_sent318.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
她 以前 是 兼职 老师 ，后来 做 了 全职 。,她以前是兼职老师，后来做了全职。,tā yǐqián shì jiānzhí lǎoshī ，hòulái zuò le quánzhí 。,She used to be a part-time teacher and later worked full-time.,[sound:hsk3_grammar_sent319.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
我 的 大学 老师 辞职 了 ，后来 去 上海 做 生意 了 。,我的大学老师辞职了，后来去上海做生意了。,wǒ de dàxué lǎoshī cízhí le ，hòulái qù shànghǎi zuò shēngyì le 。,My university teacher resigned and later went to Shanghai to do business.,[sound:hsk3_grammar_sent320.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
北京 以前 叫 北平 ，后来 改成 了 北京 。,北京以前叫北平，后来改成了北京。,běijīng yǐqián jiào běipíng ，hòulái gǎichéng le běijīng 。,"Beijing used to be called Peiping, but it was later changed to Beijing.",[sound:hsk3_grammar_sent321.mp3],:: [Past Event 1] ，后来 ，[Past Event 2] ::,"Referring to the past, Sequencing events in time, Expressing order","Sequencing past events with ""houlai""",https://resources.allsetlearning.com/chinese/grammar/ASGY0UDC
一 两 天,一两天,yī liǎng tiān,A day or two,[sound:hsk3_grammar_sent322.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
三 四 个 人,三四个人,sān sì gè rén,Three or four people,[sound:hsk3_grammar_sent323.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
老板 昨天 喝 了七 八 瓶 胡萝卜 汁 。,老板昨天喝了七八瓶胡萝卜汁。,lǎobǎn zuótiān hē leqī bā píng húluóbǔ zhī 。,The boss drank seven or eight bottles of carrot juice yesterday.,[sound:hsk3_grammar_sent324.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
这 个 词 我们 学 过 两 三 次 了 。,这个词我们学过两三次了。,zhè gè cí wǒmen xué guò liǎng sān cì le 。,We have learned this word two or three times.,[sound:hsk3_grammar_sent325.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
我 等 了 你 三 四 个 小时 。,我等了你三四个小时。,wǒ děng le nǐ sān sì gè xiǎoshí 。,I waited for you three or four hours.,[sound:hsk3_grammar_sent326.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
他们 七 八 年 没 见面 了 。,他们七八年没见面了。,tāmen qī bā nián méi jiànmiàn le 。,They haven't seen each other for seven or eight years.,[sound:hsk3_grammar_sent327.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
要 做 完 这 个 工作 需要 一 两 个 月 。,要做完这个工作需要一两个月。,yào zuò wán zhè gè gōngzuò xūyào yī liǎng gè yuè 。,It will take a month or two to finish this work.,[sound:hsk3_grammar_sent328.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
他们 家 的 孩子五 六 岁 了 吧 。,他们家的孩子五六岁了吧。,tāmen jiā de háizǐwǔ lìu sùi le ba 。,Their children are five or six years old.,[sound:hsk3_grammar_sent329.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
这 件 衣服 只 要 七 八 十 块 钱 。,这件衣服只要七八十块钱。,zhè jiàn yīfú zhǐ yào qī bā shí kuài qián 。,This dress costs only seven or eighty dollars.,[sound:hsk3_grammar_sent330.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
这 几 本 书 花 了 我 两 三 百 。,这几本书花了我两三百。,zhè jī běn shū huā le wǒ liǎng sān bǎi 。,These books cost me two or three hundred.,[sound:hsk3_grammar_sent331.mp3],:: Number + (Number + 1) ::,Expressing quantity,Approximating with sequential numbers,https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U
我 读 ，你 听 着 。,我读，你听着。,wǒ dú ，nǐ tīng zháo 。,"I read, you listen.",[sound:hsk3_grammar_sent332.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
我们 做 ，你们 看 着 。,我们做，你们看着。,wǒmen zuò ，nǐmen kàn zháo 。,"We do, you guys watch.",[sound:hsk3_grammar_sent333.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
你们 坐 着 ，我 马上 回来 。,你们坐着，我马上回来。,nǐmen zuò zháo ，wǒ mǎshàng húilái 。,"You sit down, and I will come back immediately.",[sound:hsk3_grammar_sent334.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
我 出去 一下 ，你 帮 我 看 着 行李 。,我出去一下，你帮我看着行李。,wǒ chūqù yīxià ，nǐ bāng wǒ kàn zháo xínglǐ 。,"Let me go out, you help me look at the luggage.",[sound:hsk3_grammar_sent335.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
她 喜欢 站 着 吃饭 。,她喜欢站着吃饭。,tā xǐhuān zhàn zháo chīfàn 。,She likes to stand and eat.,[sound:hsk3_grammar_sent336.mp3],:: Verb 1 + 着 + Verb 2 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
他 笑 着 说 “对不起” 。,他笑着说“对不起”。,tā xiào zháo shuō “dùibùqǐ” 。,"He smiled and said ""I'm sorry"".",[sound:hsk3_grammar_sent337.mp3],:: Verb 1 + 着 + Verb 2 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
孩子 抱 着 爸爸 哭 了 起来 。,孩子抱着爸爸哭了起来。,háizǐ bào zháo bàbà kū le qǐlái 。,The child cried while holding his father.,[sound:hsk3_grammar_sent338.mp3],:: Verb 1 + 着 + Verb 2 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
公司 的 门 开 着 ，可是 没 人 在 。,公司的门开着，可是没人在。,gōngsī de mén kāi zháo ，kěshì méi rén zài 。,"The company's door was open, but no one was there.",[sound:hsk3_grammar_sent339.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
她 穿 着 一 条 小 黑 裙 。,她穿着一条小黑裙。,tā chuān zháo yī tiáo xiǎo hēi qún 。,She is wearing a little black dress.,[sound:hsk3_grammar_sent340.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
躺 着 最 舒服 。,躺着最舒服。,tǎng zháo zùi shūfú 。,It is most comfortable to lie down.,[sound:hsk3_grammar_sent341.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
别 客气 ，拿 着 吧 。,别客气，拿着吧。,bié kèqì ，ná zháo ba 。,"You're welcome, take it.",[sound:hsk3_grammar_sent342.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
你们 等 着 !,你们等着!,nǐmen děng zháo !,You guys wait!,[sound:hsk3_grammar_sent343.mp3],:: Verb + 着 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
你 不要 生气 ，我 是 说 着 玩 的 。,你不要生气，我是说着玩的。,nǐ bùyào shēngqì ，wǒ shì shuō zháo wán de 。,"Don't be angry, I mean play.",[sound:hsk3_grammar_sent344.mp3],:: Subj. + 是 + Verb + 着 + 玩 + 的 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
我 听不懂 英文 歌 ，只 是 听 着 玩 的 。,我听不懂英文歌，只是听着玩的。,wǒ tīngbùdǒng yīngwén gē ，zhǐ shì tīng zháo wán de 。,"I don't understand English songs, I just listen to them.",[sound:hsk3_grammar_sent345.mp3],:: Subj. + 是 + Verb + 着 + 玩 + 的 ::,"Indicating conditions, Expressing duration","Aspect particle ""zhe""",https://resources.allsetlearning.com/chinese/grammar/ASGOIDEO
我 饿 了 。,我饿了。,wǒ è le 。,I'm hungry.,[sound:hsk3_grammar_sent346.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
孩子们 都 累 了 。,孩子们都累了。,háizǐmen dū lèi le 。,The children are tired.,[sound:hsk3_grammar_sent347.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
妈妈 老 了 。,妈妈老了。,māmā lǎo le 。,Mom is old.,[sound:hsk3_grammar_sent348.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
你 胖 了 。,你胖了。,nǐ pàng le 。,You are fat.,[sound:hsk3_grammar_sent349.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
你 是不是 生气 了 ？,你是不是生气了？,nǐ shìbùshì shēngqì le ？,Are you angry?,[sound:hsk3_grammar_sent350.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
下雨 了 。,下雨了。,xiàyǔ le 。,It's raining.,[sound:hsk3_grammar_sent351.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
宝宝 会 说话 了 。,宝宝会说话了。,bǎobǎo hùi shuōhuà le 。,The baby can talk.,[sound:hsk3_grammar_sent352.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
他 当 经理 了 。,他当经理了。,tā dāng jīnglǐ le 。,He has become a manager.,[sound:hsk3_grammar_sent353.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
你 有 女朋友 了 ？,你有女朋友了？,nǐ yǒu nv̌péngyǒu le ？,Do you have a girlfriend?,[sound:hsk3_grammar_sent354.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
我 男朋友 找到 新 工作 了 。,我男朋友找到新工作了。,wǒ nánpéngyǒu zhǎodào xīn gōngzuò le 。,My boyfriend has found a new job.,[sound:hsk3_grammar_sent355.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
我 不 买 了 。,我不买了。,wǒ bù mǎi le 。,I will not buy it.,[sound:hsk3_grammar_sent356.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
我 不 回家 吃 晚饭 了 。,我不回家吃晚饭了。,wǒ bù húijiā chī wǎnfàn le 。,I will not go home for dinner.,[sound:hsk3_grammar_sent357.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
我 不 去 看电影 了 。,我不去看电影了。,wǒ bù qù kàndiànyǐng le 。,I don't go to the movies anymore.,[sound:hsk3_grammar_sent358.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
我 不 结婚 了 。,我不结婚了。,wǒ bù jiéhūn le 。,I am not married.,[sound:hsk3_grammar_sent359.mp3],:: Subj. (+ 不) + Verb / Adj. + 了 ::,"Indicating conditions, Expressing result, Referring to changes of situation","Change of state with ""le""",https://resources.allsetlearning.com/chinese/grammar/ASGT185D
你 好 吗 ？我 很 好 。,你好吗？我很好。,nǐ hǎo ma ？wǒ hěn hǎo 。,How are you? I'm very good.,[sound:hsk3_grammar_sent360.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
我 也 很 好 。,我也很好。,wǒ yě hěn hǎo 。,I am fine too.,[sound:hsk3_grammar_sent361.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
这 个 很 好 ， 那 个 呢 ？,这个很好，那个呢？,zhè gè hěn hǎo ， nà gè ní ？,"This is good, what about that?",[sound:hsk3_grammar_sent362.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
这 个 用 中文 怎么 说 ？,这个用中文怎么说？,zhè gè yòng zhōngwén zěnyāo shuō ？,How do you say this in Chinese?,[sound:hsk3_grammar_sent363.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
我 在 家，你 呢 ？,我在家，你呢？,wǒ zài jiā，nǐ ní ？,"I'm at home, how about you?",[sound:hsk3_grammar_sent364.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
你 爸爸 是 上海 人 ，你 妈妈 呢 ？,你爸爸是上海人，你妈妈呢？,nǐ bàbà shì shànghǎi rén ，nǐ māmā ní ？,"Your father is from Shanghai, what about your mother?",[sound:hsk3_grammar_sent365.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
你 哥哥 有 工作，弟弟 呢 ？,你哥哥有工作，弟弟呢？,nǐ gēgē yǒu gōngzuò，dìdì ní ？,"Your brother has a job, what about his brother?",[sound:hsk3_grammar_sent366.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
北京 下雨 了 。,北京下雨了。,běijīng xiàyǔ le 。,It's raining in Beijing.,[sound:hsk3_grammar_sent367.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
我 现在 要 出去 。,我现在要出去。,wǒ xiànzài yào chūqù 。,I am going out now.,[sound:hsk3_grammar_sent368.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
我 知道 你 会 说 中文 。,我知道你会说中文。,wǒ zhīdào nǐ hùi shuō zhōngwén 。,I know you can speak Chinese.,[sound:hsk3_grammar_sent369.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
这 个 周末 我 想 去 酒吧 。,这个周末我想去酒吧。,zhè gè zhōumò wǒ xiǎng qù jǐuba 。,I want to go to the bar this weekend.,[sound:hsk3_grammar_sent370.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
今天 晚上 没 空 ？,今天晚上没空？,jīntiān wǎnshàng méi kōng ？,Not free tonight?,[sound:hsk3_grammar_sent371.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
钱 呢 ？,钱呢？,qián ní ？,What about money?,[sound:hsk3_grammar_sent372.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
你 妈妈 呢 ？,你妈妈呢？,nǐ māmā ní ？,where is your mom?,[sound:hsk3_grammar_sent373.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
我 的 手机 呢 ？,我的手机呢？,wǒ de shǒujī ní ？,What about my cell phone?,[sound:hsk3_grammar_sent374.mp3],:: Topic / [Missing Person / Thing] + 呢 ？ ::,"Asking questions, Expressing attitude","Questions with ""ne""",https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO
小李 的 房子,小李的房子,xiǎolǐ de fángzǐ,Xiao Li's house,[sound:hsk3_grammar_sent375.mp3],:: 的 + Noun :: / :: Verb + 得 :: / :: Adj. + 地 + Verb ::,,"Structural particle ""de""",https://resources.allsetlearning.com/chinese/grammar/ASG5MOMM
红色 的 自行车,红色的自行车,hóngsè de zìxíngchē,Red bicycle,[sound:hsk3_grammar_sent376.mp3],:: 的 + Noun :: / :: Verb + 得 :: / :: Adj. + 地 + Verb ::,,"Structural particle ""de""",https://resources.allsetlearning.com/chinese/grammar/ASG5MOMM
我 的 手机,我的手机,wǒ de shǒujī,My cell phone,[sound:hsk3_grammar_sent377.mp3],:: 的 + Noun :: / :: Verb + 得 :: / :: Adj. + 地 + Verb ::,,"Structural particle ""de""",https://resources.allsetlearning.com/chinese/grammar/ASG5MOMM
我们 的 老师,我们的老师,wǒmen de lǎoshī,our teacher,[sound:hsk3_grammar_sent378.mp3],:: 的 + Noun :: / :: Verb + 得 :: / :: Adj. + 地 + Verb ::,,"Structural particle ""de""",https://resources.allsetlearning.com/chinese/grammar/ASG5MOMM
漂亮 的 衣服,漂亮的衣服,piāoliàng de yīfú,beautiful clothes,[sound:hsk3_grammar_sent379.mp3],:: 的 + Noun :: / :: Verb + 得 :: / :: Adj. + 地 + Verb ::,,"Structural particle ""de""",https://resources.allsetlearning.com/chinese/grammar/ASG5MOMM
热闹 的 酒吧,热闹的酒吧,rènào de jǐuba,Lively bar,[sound:hsk3_grammar_sent380.mp3],:: 的 + Noun :: / :: Verb + 得 :: / :: Adj. + 地 + Verb ::,,"Structural particle ""de""",https://resources.allsetlearning.com/chinese/grammar/ASG5MOMM
